canonical_talent_id,preserved_legacy_id,proposed_canonical_id,deterministic_migration_alias,display_name,owning_canonical_sphere_id,owning_canonical_sphere_name,legacy_source_sphere_label,legacy_owner_alias_applied,owner_ruling_id,exact_source_path,exact_source_anchor,exact_source_section,source_pack,source_version,record_type,acquisition_routes,background_only,automatic_grant,training_eligibility,free_sphere_talent_eligibility,minimum_cl,typed_prerequisite_fields_present,raw_prerequisite_prose,prerequisite_evaluation_status,short_description,full_description,short_description_availability,full_description_availability,selection_disposition,restriction_status,historical_or_deprecated,aliases,source_kind,source_provenance,record_commitment_sha256
TAL_SPEAR_PURSUIT_SPEAR,TAL_SPEAR_PURSUIT_SPEAR,TAL_SPEAR_PURSUIT_SPEAR,null,Pursuit Spear,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:82872,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"When you move at least 10 feet directly toward one creature and hit it with an approved Spear weapon attack before the end of the turn, choose one: - add Proficiency Bonus to one damage roll; - push the creature 5 feet; - move 5 feet toward the creature after the attack; - apply Spear Intent. Use Pursuit Spear once per turn.","When you move at least 10 feet directly toward one creature and hit it with an approved Spear weapon attack before the end of the turn, choose one: - add Proficiency Bonus to one damage roll; - push the creature 5 feet; - move 5 feet toward the creature after the attack; - apply Spear Intent. Use Pursuit Spear once per turn.",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_PURSUIT_SPEAR"",""source_anchor"":""line:82872"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",fdbf7ca07f24f5884b421e3c12e82015ac1f51b261f58cb512d7c8e2499b8f96
TAL_SPEAR_ROOTED_SPEAR_STANCE,TAL_SPEAR_ROOTED_SPEAR_STANCE,TAL_SPEAR_ROOTED_SPEAR_STANCE,null,Rooted Spear Stance,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:82864,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"Action Type: Bonus Action Factory Combat Bucket: bonus_action Factory Routing: combat_action_row Duration: Until the start of your next turn Set your footing and hold one approach. Until the stance ends: - gain Advantage on checks and saving throws against forced movement; - your Spear Line counts as 5 feet longer only for Intercept talents and opportunity attacks; - if you move willingly more than 5 feet, the stance ends early.","Action Type: Bonus Action
Factory Combat Bucket: bonus_action
Factory Routing: combat_action_row

Duration: Until the start of your next turn Set your footing and hold one approach. Until the stance ends: - gain Advantage on checks and saving throws against forced movement; - your Spear Line counts as 5 feet longer only for Intercept talents and opportunity attacks; - if you move willingly more than 5 feet, the stance ends early.",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_ROOTED_SPEAR_STANCE"",""source_anchor"":""line:82864"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f7828f3a981b1cbe0e172f70a781836c1ca165865cf011a730b9a288e006c3ff
TAL_SPEAR_SHAFT_REVERSAL,TAL_SPEAR_SHAFT_REVERSAL,TAL_SPEAR_SHAFT_REVERSAL,null,Shaft Reversal,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:82858,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Trigger: You hit with an approved Spear weapon attack Use Limit: Once per turn Choose one: - move the target 5 feet to one legal space within your Spear Line; - knock one unsecured object from the target’s hand if it fails a Strength saving throw; - move 5 feet around the target without provoking opportunity attacks from it; - make one Shove attempt against the target as a Bonus Action before the end of your turn. Shaft Reversal uses leverage and the haft rather than a cutting edge.,"Trigger: You hit with an approved Spear weapon attack

Use Limit: Once per turn Choose one: - move the target 5 feet to one legal space within your Spear Line; - knock one unsecured object from the target’s hand if it fails a Strength saving throw; - move 5 feet around the target without provoking opportunity attacks from it; - make one Shove attempt against the target as a Bonus Action before the end of your turn. Shaft Reversal uses leverage and the haft rather than a cutting edge.",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_SHAFT_REVERSAL"",""source_anchor"":""line:82858"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",c3945677ff356f04de1319ee90820b7c9ee1bcef5e45954ded437e7895446b79
TAL_SPEAR_SPEAR_GUARD,TAL_SPEAR_SPEAR_GUARD,TAL_SPEAR_SPEAR_GUARD,null,Spear Guard,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:82836,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"Action Type: Reaction Factory Combat Bucket: reaction Factory Routing: combat_action_row Trigger: You or one adjacent ally takes damage from a creature inside your Spear Line Cost: 1 Spear Resource or expend Martial Focus Use the shaft, point, or projected pressure to spoil the attack. Reduce the triggering damage: 1d8 + Path key ability modifier If the attacker bears your Spear Intent, add: +Proficiency Bonus","Action Type: Reaction
Factory Combat Bucket: reaction
Factory Routing: combat_action_row

Trigger: You or one adjacent ally takes damage from a creature inside your Spear Line

Cost: 1 Spear Resource or expend Martial Focus Use the shaft, point, or projected pressure to spoil the attack. Reduce the triggering damage: 1d8 + Path key ability modifier If the attacker bears your Spear Intent, add: +Proficiency Bonus",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_SPEAR_GUARD"",""source_anchor"":""line:82836"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",7a27f72fc28b6485139378359d866547f2ddc66729a6df10e8dad6f88e597d26
TAL_SPEAR_SPEAR_LIGHT_INFUSION,TAL_SPEAR_SPEAR_LIGHT_INFUSION,TAL_SPEAR_SPEAR_LIGHT_INFUSION,null,Spear-Light Infusion,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:82956,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,PENDING_EXACT_PREREQUISITE_EVALUATION,5,true,Prerequisite: CL 5+,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"Prerequisite: CL 5+ Action Type: Bonus Action Factory Combat Bucket: bonus_action Factory Routing: combat_action_row Duration: Concentration, up to 1 minute Cost: 1 Spear Resource Infuse one approved Spear weapon with projected force. Once per turn when the weapon hits: - add 1d6 Piercing or Force damage; - the weapon counts as magical for overcoming ordinary Resistance; - apply Spear Intent. At CL 11, increase the extra damage to: 2d6 At CL 17, increase it to: 3d6","Prerequisite: CL 5+

Action Type: Bonus Action
Factory Combat Bucket: bonus_action
Factory Routing: combat_action_row

Duration: Concentration, up to 1 minute

Cost: 1 Spear Resource Infuse one approved Spear weapon with projected force. Once per turn when the weapon hits: - add 1d6 Piercing or Force damage; - the weapon counts as magical for overcoming ordinary Resistance; - apply Spear Intent. At CL 11, increase the extra damage to: 2d6 At CL 17, increase it to: 3d6",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_SPEAR_LIGHT_INFUSION"",""source_anchor"":""line:82956"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",94c1c3bbb4ac9d5a90092f5f075741110e07b18bbf1f7fa117343feed7e61962
TAL_SPEAR_SPEAR_LIGHT_SEED,TAL_SPEAR_SPEAR_LIGHT_SEED,TAL_SPEAR_SPEAR_LIGHT_SEED,null,Spear-Light Seed,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:82884,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,1,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"Action Type: Action Factory Combat Bucket: action Factory Routing: combat_action_row Range: 60-foot line, 5 feet wide Cost: 2 Spear Resource Release a narrow line of Spear Light. Creatures in the line make Dexterity saving throws. Failed Save: Take Piercing or Force damage and gain your Spear Intent. Successful Save: Take half damage. Damage by Cultivation Level: - CL 1-4: 2d6 - CL 5-10: 3d6 - CL 11-16: 5d6 - CL 17-20: 7d6 A Body Refiner may learn Spear-Light Seed only through Spear-Body Adept, Spearless Spear, an inheritance, a Forged Technique, or another explicit feature.","Action Type: Action
Factory Combat Bucket: action
Factory Routing: combat_action_row

Range: 60-foot line, 5 feet wide

Cost: 2 Spear Resource Release a narrow line of Spear Light. Creatures in the line make Dexterity saving throws.

Failed Save: Take Piercing or Force damage and gain your Spear Intent.

Successful Save: Take half damage. Damage by Cultivation Level: - CL 1-4: 2d6 - CL 5-10: 3d6 - CL 11-16: 5d6 - CL 17-20: 7d6

A Body Refiner may learn Spear-Light Seed only through Spear-Body Adept, Spearless Spear, an inheritance, a Forged Technique, or another explicit feature.",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_SPEAR_LIGHT_SEED"",""source_anchor"":""line:82884"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",0986b104ef4536133969c05da3461ef5eafd93d80acbfaccc00c08edd9c3e0bb
TAL_SPEAR_SPEAR_PRESSURE,TAL_SPEAR_SPEAR_PRESSURE,TAL_SPEAR_SPEAR_PRESSURE,null,Spear Pressure,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:82992,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,PENDING_EXACT_PREREQUISITE_EVALUATION,10,true,"Prerequisite: Heart of the Spear, CL 10+",TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"“The enemy had not yet advanced. The spear had already denied the attempt.” Prerequisite: Heart of the Spear, CL 10+ Action Type: Bonus Action Factory Combat Bucket: bonus_action Factory Routing: combat_action_row Area: 30-foot-radius aura centered on you Duration: Concentration, up to 1 minute Cost: 7 Spear Resource Establish a Spear Domain of measured routes and forbidden approaches.","“The enemy had not yet advanced. The spear had already denied the attempt.”

Prerequisite: Heart of the Spear, CL 10+

Action Type: Bonus Action
Factory Combat Bucket: bonus_action
Factory Routing: combat_action_row

Area: 30-foot-radius aura centered on you

Duration: Concentration, up to 1 minute

Cost: 7 Spear Resource Establish a Spear Domain of measured routes and forbidden approaches.",AVAILABLE,AVAILABLE,RESTRICTED_CONTENT,forbidden,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_SPEAR_PRESSURE"",""source_anchor"":""line:82992"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",4d25ffbfe179c51fa4793333a63ba3e8a8dd8113af93b4e17fd1623ec7109be8
TAL_SPEAR_SPEAR_SOVEREIGN_INCARNATION,TAL_SPEAR_SPEAR_SOVEREIGN_INCARNATION,TAL_SPEAR_SPEAR_SOVEREIGN_INCARNATION,null,Spear-Sovereign Incarnation,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:83102,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,PENDING_EXACT_PREREQUISITE_EVALUATION,15,true,"Prerequisite: Heart of the Spear, CL 15+",TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"Prerequisite: Heart of the Spear, CL 15+ Action Type: Bonus Action Factory Combat Bucket: bonus_action Factory Routing: combat_action_row Duration: 1 minute Cost: 15 Spear Resource Use Limit: Once per long rest Become a sovereign embodiment of the spear path. For the duration: - gain Fly Speed 40 feet and Hover; - gain Resistance to Piercing and Force damage; - increase Spear Line by 10 feet for Spear talents, opportunity attacks, and ordinary approved Spear weapon attacks; - Spear Thrust adds 3d10 Piercing or Force damage on a hit; - Spear Intent lasts until the end of your next turn; - once per turn when a creature enters your Spear Line, make one approved Spear weapon attack against it without spending a Reaction; - once per turn when you hit a creature bearing your Spear Intent, move 10 feet toward it or push it 10 feet; - ordinary Disarm effects fail against you.","Prerequisite: Heart of the Spear, CL 15+

Action Type: Bonus Action
Factory Combat Bucket: bonus_action
Factory Routing: combat_action_row

Duration: 1 minute

Cost: 15 Spear Resource

Use Limit: Once per long rest Become a sovereign embodiment of the spear path. For the duration: - gain Fly Speed 40 feet and Hover; - gain Resistance to Piercing and Force damage; - increase Spear Line by 10 feet for Spear talents, opportunity attacks, and ordinary approved Spear weapon attacks; - Spear Thrust adds 3d10 Piercing or Force damage on a hit; - Spear Intent lasts until the end of your next turn; - once per turn when a creature enters your Spear Line, make one approved Spear weapon attack against it without spending a Reaction; - once per turn when you hit a creature bearing your Spear Intent, move 10 feet toward it or push it 10 feet; - ordinary Disarm effects fail against you.",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_SPEAR_SOVEREIGN_INCARNATION"",""source_anchor"":""line:83102"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",3eea5839b899dd606ac31576ea8c14be0ac0db96e36660cfae286b3def4f6ac7
TAL_SPEAR_SPEAR_WALL_FORMATION,TAL_SPEAR_SPEAR_WALL_FORMATION,TAL_SPEAR_SPEAR_WALL_FORMATION,null,Spear-Wall Formation,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:82978,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,PENDING_EXACT_PREREQUISITE_EVALUATION,7,true,"Prerequisite: Heart of the Spear, CL 7+",TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"Prerequisite: Heart of the Spear, CL 7+ Action Type: Bonus Action Factory Combat Bucket: bonus_action Factory Routing: combat_action_row Duration: Concentration, up to 1 minute Cost: 4 Spear Resource Choose one direction when creating the Formation. Until the effect ends: - your Spear Line is 5 feet longer only for Intercept talents and opportunity attacks; - allies adjacent to you gain +1 AC against attacks crossing your chosen direction; - when Intercepting Thrust hits, reduce the target’s remaining movement to 0 whether or not it bears your Spear Intent; - if you willingly move more than half your Speed during one turn, the effect ends early.","Prerequisite: Heart of the Spear, CL 7+

Action Type: Bonus Action
Factory Combat Bucket: bonus_action
Factory Routing: combat_action_row

Duration: Concentration, up to 1 minute

Cost: 4 Spear Resource Choose one direction when creating the Formation. Until the effect ends: - your Spear Line is 5 feet longer only for Intercept talents and opportunity attacks; - allies adjacent to you gain +1 AC against attacks crossing your chosen direction; - when Intercepting Thrust hits, reduce the target’s remaining movement to 0 whether or not it bears your Spear Intent; - if you willingly move more than half your Speed during one turn, the effect ends early.",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_SPEAR_WALL_FORMATION"",""source_anchor"":""line:82978"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",abe15241692c4c4b7867fc204c79b13957b4b52030315009bdb7bf3fa914ad05
TAL_SPEAR_TEN_THOUSAND_SPEAR_SHADOWS,TAL_SPEAR_TEN_THOUSAND_SPEAR_SHADOWS,TAL_SPEAR_TEN_THOUSAND_SPEAR_SHADOWS,null,Ten-Thousand Spear Shadows,tianxia.sphere.spear,Spear,Spear,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:83134,Sphere of Spear,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,PENDING_EXACT_PREREQUISITE_EVALUATION,15,true,"Prerequisite: Meteor-Net Spear Art, CL 15+",TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"Prerequisite: Meteor-Net Spear Art, CL 15+ Action Type: Action Factory Combat Bucket: action Factory Routing: combat_action_row Range: 120 feet Area: 60-foot-radius sphere Duration: Concentration, up to 1 minute Cost: 12 Spear Resource Use Limit: Once per long rest Fill the area with a spiritual battlefield of descending and advancing spear shadows.","Prerequisite: Meteor-Net Spear Art, CL 15+

Action Type: Action
Factory Combat Bucket: action
Factory Routing: combat_action_row

Range: 120 feet

Area: 60-foot-radius sphere

Duration: Concentration, up to 1 minute

Cost: 12 Spear Resource

Use Limit: Once per long rest Fill the area with a spiritual battlefield of descending and advancing spear shadows.",AVAILABLE,AVAILABLE,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],synthetic,"{""accepted_qa2_record_id"":""TAL_SPEAR_TEN_THOUSAND_SPEAR_SHADOWS"",""source_anchor"":""line:83134"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",cea5624a31524f036f716f38441ece0779ec2c401590886fd73619fce99cc1a8
